Mess_ID,Date,Weekly_Crowd,Is_Holiday,Temperature,Menu_Score,Event_Intensity_Index,Stress_Level
4,1/10/2010,18428,0,63.96,2.381,4.21,7.127
4,8/10/2010,19515,0,67.73,2.355,4.21,7.127
4,15-10-2010,18673,0,62.03,2.268,4.21,7.127
4,22-10-2010,19276,0,64.17,2.264,4.21,7.127
4,29-10-2010,19333,0,56.94,2.282,4.21,7.127
4,5/11/2010,20131,0,51.6,2.301,4.22,7.127
4,12/11/2010,19998,0,52.65,2.259,4.22,7.127
4,19-11-2010,20978,0,48.05,2.22,4.22,7.127
4,26-11-2010,27895,1,48.08,2.248,4.22,7.127
4,3/12/2010,21025,0,46.4,2.273,4.22,7.127
4,10/12/2010,23025,0,42.4,2.14,4.23,7.127
4,17-12-2010,27401,0,46.57,2.116,4.23,7.127
4,24-12-2010,35267,0,43.21,2.113,4.23,7.127
4,31-12-2010,17949,1,38.09,2.045,4.24,7.127
4,7/1/2011,18625,0,39.34,2.02,4.24,6.51
4,14-01-2011,18655,0,31.6,2.008,4.24,6.51
4,21-01-2011,18864,0,38.34,1.983,4.25,6.51
4,28-01-2011,18142,0,40.6,1.978,4.25,6.51
4,4/2/2011,21191,0,34.61,2.004,4.26,6.51
4,11/2/2011,21878,1,33.29,1.967,4.26,6.51
4,18-02-2011,23165,0,48.17,1.942,4.27,6.51
4,25-02-2011,20781,0,49,1.913,4.27,6.51
4,4/3/2011,21035,0,46.56,1.695,4.28,6.51
4,11/3/2011,20398,0,50.93,1.539,4.28,6.51
4,18-03-2011,21165,0,51.86,1.505,4.28,6.51
4,25-03-2011,19442,0,59.1,1.52,4.29,6.51
4,1/4/2011,19002,0,56.99,1.479,4.29,5.946
4,8/4/2011,20750,0,62.61,1.395,4.29,5.946
4,15-04-2011,19606,0,62.34,1.276,4.3,5.946
4,22-04-2011,22206,0,68.8,1.219,4.3,5.946
4,29-04-2011,18782,0,64.22,1.219,4.3,5.946
4,6/5/2011,20637,0,63.41,1.134,4.3,5.946
4,13-05-2011,20024,0,70.65,1.128,4.3,5.946
4,20-05-2011,20156,0,70.49,1.119,4.3,5.946
4,27-05-2011,19866,0,73.65,1.229,4.3,5.946
4,3/6/2011,20654,0,78.26,1.317,4.3,5.946
4,10/6/2011,20740,0,80.05,1.36,4.3,5.946
4,17-06-2011,21412,0,83.51,1.382,4.3,5.946
4,24-06-2011,20083,0,81.85,1.43,4.3,5.946
4,1/7/2011,20515,0,84.54,1.496,4.3,5.644
4,8/7/2011,20665,0,84.59,1.531,4.3,5.644
4,15-07-2011,20490,0,83.27,1.437,4.3,5.644
4,22-07-2011,20362,0,82.84,1.373,4.31,5.644
4,29-07-2011,19897,0,84.36,1.341,4.31,5.644
4,5/8/2011,21601,0,86.09,1.338,4.31,5.644
4,12/8/2011,21057,0,82.98,1.383,4.31,5.644
4,19-08-2011,22329,0,82.77,1.45,4.31,5.644
4,26-08-2011,19885,0,81.47,1.477,4.31,5.644
4,2/9/2011,20784,0,77.99,1.467,4.31,5.644
4,9/9/2011,20931,1,73.34,1.446,4.31,5.644
4,16-09-2011,20756,0,72.76,1.468,4.31,5.644
4,23-09-2011,20314,0,69.23,1.527,4.32,5.644
4,30-09-2011,19295,0,72.15,1.629,4.32,5.644
4,7/10/2011,21667,0,65.79,1.701,4.32,5.143
4,14-10-2011,20745,0,63.75,1.717,4.33,5.143
4,21-10-2011,22077,0,64.79,1.639,4.33,5.143
4,28-10-2011,21517,0,55.31,1.638,4.33,5.143
4,4/11/2011,22812,0,49.86,1.678,4.33,5.143
4,11/11/2011,22030,0,47.12,1.714,4.33,5.143
4,18-11-2011,22439,0,50.44,1.706,4.33,5.143
4,25-11-2011,30047,1,47.96,1.775,4.33,5.143
4,2/12/2011,21810,0,38.71,1.824,4.33,5.143
4,9/12/2011,25090,0,31.64,1.847,4.33,5.143
4,16-12-2011,27714,0,36.44,1.851,4.33,5.143
4,23-12-2011,36764,0,35.92,1.897,4.33,5.143
4,30-12-2011,20071,1,36.89,1.881,4.34,5.143
4,6/1/2012,20478,0,38.64,1.842,4.34,4.607
4,13-01-2012,19417,0,34.41,1.737,4.34,4.607
4,20-01-2012,20051,0,42.09,1.727,4.34,4.607
4,27-01-2012,19287,0,40.31,1.71,4.34,4.607
4,3/2/2012,21734,0,41.81,1.646,4.34,4.607
4,10/2/2012,23747,1,33,1.589,4.35,4.607
4,17-02-2012,24276,0,34.19,1.507,4.35,4.607
4,24-02-2012,22267,0,41.31,1.459,4.35,4.607
4,2/3/2012,22063,0,50.38,1.381,4.35,4.607
4,9/3/2012,22025,0,53.63,1.333,4.36,4.607
4,16-03-2012,22150,0,59.81,1.293,4.36,4.607
4,23-03-2012,20916,0,59.07,1.241,4.36,4.607
4,30-03-2012,20894,0,72.63,1.18,4.37,4.607
4,6/4/2012,24702,0,67.69,1.136,4.37,4.308
4,13-04-2012,21053,0,68.69,1.119,4.37,4.308
4,20-04-2012,21443,0,68.6,1.136,4.37,4.308
4,27-04-2012,20641,0,76.47,1.19,4.37,4.308
4,4/5/2012,21970,0,80.14,1.253,4.37,4.308
4,11/5/2012,21277,0,67.64,1.315,4.37,4.308
4,18-05-2012,22072,0,68.43,1.38,4.37,4.308
4,25-05-2012,21541,0,77.47,1.449,4.37,4.308
4,1/6/2012,21794,0,77.41,1.517,4.37,4.308
4,8/6/2012,22453,0,78.11,1.567,4.36,4.308
4,15-06-2012,22342,0,80.94,1.628,4.36,4.308
4,22-06-2012,21973,0,81.63,1.671,4.36,4.308
4,29-06-2012,21284,0,84.23,1.743,4.36,4.308
4,6/7/2012,22245,0,80.37,1.813,4.36,4.077
4,13-07-2012,21003,0,76.86,1.776,4.36,4.077
4,20-07-2012,21756,0,79.14,1.737,4.36,4.077
4,27-07-2012,20486,0,81.06,1.644,4.36,4.077
4,3/8/2012,21745,0,83.86,1.626,4.36,4.077
4,10/8/2012,21934,0,83.21,1.524,4.36,4.077
4,17-08-2012,22835,0,81.41,1.448,4.36,4.077
4,24-08-2012,21252,0,75.76,1.39,4.36,4.077
4,31-08-2012,20812,0,76.47,1.354,4.36,4.077
4,7/9/2012,21251,1,82.09,1.291,4.36,4.077
4,14-09-2012,21179,0,68.2,1.294,4.37,4.077
4,21-09-2012,21194,0,68.97,1.279,4.37,4.077
4,28-09-2012,20276,0,71.74,1.334,4.37,4.077
4,5/10/2012,22098,0,63.07,1.38,4.37,3.879
4,12/10/2012,21330,0,57.11,1.397,4.37,3.879
4,19-10-2012,20973,0,64.46,1.39,4.37,3.879
4,26-10-2012,21496,0,63.64,1.486,4.37,3.879
5,5/2/2010,3172,0,39.7,2.428,7.06,6.566
5,12/2/2010,3118,1,39.81,2.452,7.06,6.566
5,19-02-2010,3034,0,41.14,2.486,7.06,6.566
5,26-02-2010,2703,0,46.7,2.439,7.06,6.566
5,5/3/2010,2889,0,48.89,2.375,7.06,6.566
5,12/3/2010,2973,0,58.5,2.333,7.06,6.566
5,19-03-2010,2817,0,55.46,2.28,7.06,6.566
5,26-03-2010,2733,0,52.47,2.268,7.05,6.566
5,2/4/2010,3314,0,63.18,2.281,7.05,6.465
5,9/4/2010,3280,0,65.19,2.23,7.04,6.465
5,16-04-2010,3069,0,65.3,2.192,7.03,6.465
5,23-04-2010,2888,0,65.13,2.205,7.03,6.465
5,30-04-2010,2987,0,67.53,2.22,7.03,6.465
5,7/5/2010,3335,0,71.53,2.165,7.03,6.465
5,14-05-2010,2967,0,74.79,2.146,7.03,6.465
5,21-05-2010,3016,0,75.2,2.174,7.04,6.465
5,28-05-2010,3100,0,79.81,2.241,7.05,6.465
5,4/6/2010,3378,0,79.54,2.295,7.06,6.465
5,11/6/2010,2966,0,80.7,2.332,7.07,6.465
5,18-06-2010,3138,0,83.91,2.363,7.07,6.465
5,25-06-2010,2953,0,83.72,2.347,7.06,6.465
5,2/7/2010,3060,0,81.25,2.331,7.06,6.496
5,9/7/2010,2918,0,81.14,2.358,7.06,6.496
5,16-07-2010,2807,0,83.98,2.377,7.06,6.496
5,23-07-2010,2747,0,83.66,2.392,7.06,6.496
5,30-07-2010,2689,0,82.46,2.36,7.06,6.496
5,6/8/2010,3030,0,86.1,2.373,7.07,6.496
5,13-08-2010,2865,0,87.41,2.308,7.07,6.496
5,20-08-2010,2872,0,87.71,2.336,7.07,6.496
5,27-08-2010,2885,0,87.05,2.381,7.07,6.496
5,3/9/2010,3238,0,84.06,2.423,7.07,6.496
5,10/9/2010,3065,1,79.86,2.435,7.07,6.496
5,17-09-2010,2826,0,82.28,2.418,7.07,6.496
5,24-09-2010,2931,0,78.53,2.376,7.07,6.496
5,1/10/2010,2832,0,71.1,2.397,7.07,6.768
5,8/10/2010,2905,0,64.99,2.367,7.08,6.768
5,15-10-2010,2807,0,68.11,2.28,7.08,6.768
5,22-10-2010,2850,0,70.96,2.275,7.08,6.768
5,29-10-2010,2780,0,70.58,2.284,7.08,6.768
5,5/11/2010,3253,0,58.88,2.311,7.08,6.768
5,12/11/2010,3018,0,62.37,2.272,7.09,6.768
5,19-11-2010,2974,0,52.52,2.229,7.08,6.768
5,26-11-2010,4884,1,66.15,2.265,7.08,6.768
5,3/12/2010,3445,0,51.31,2.292,7.07,6.768
5,10/12/2010,3528,0,48.27,2.157,7.07,6.768
5,17-12-2010,3678,0,51.61,2.131,7.07,6.768
5,24-12-2010,4660,0,55.01,2.114,7.07,6.768
5,31-12-2010,2982,1,49.79,2.057,7.07,6.768
5,7/1/2011,2863,0,48.3,2.024,7.07,6.634
5,14-01-2011,2606,0,37.74,2.017,7.07,6.634
5,21-01-2011,2753,0,45.41,1.984,7.08,6.634
5,28-01-2011,2791,0,44.5,1.99,7.09,6.634
5,4/2/2011,3296,0,41.67,2.011,7.1,6.634
5,11/2/2011,3116,1,38.25,1.978,7.12,6.634
5,18-02-2011,3566,0,58.83,1.955,7.13,6.634
5,25-02-2011,2947,0,63.35,1.935,7.14,6.634
5,4/3/2011,3290,0,60.35,1.712,7.15,6.634
5,11/3/2011,2931,0,55.74,1.541,7.16,6.634
5,18-03-2011,3122,0,64.31,1.512,7.16,6.634
5,25-03-2011,2947,0,70.71,1.527,7.17,6.634
5,1/4/2011,3143,0,61.5,1.476,7.18,6.489
5,8/4/2011,3073,0,69.64,1.378,7.19,6.489
5,15-04-2011,3079,0,72.02,1.257,7.2,6.489
5,22-04-2011,3284,0,74.34,1.193,7.2,6.489
5,29-04-2011,3073,0,74.75,1.19,7.21,6.489
5,6/5/2011,3229,0,66.27,1.094,7.21,6.489
5,13-05-2011,2909,0,77.38,1.101,7.22,6.489
5,20-05-2011,2996,0,71.37,1.093,7.21,6.489
5,27-05-2011,2971,0,80.14,1.214,7.2,6.489
5,3/6/2011,3292,0,83.81,1.301,7.19,6.489
5,10/6/2011,3050,0,83.61,1.352,7.19,6.489
5,17-06-2011,3048,0,86.84,1.363,7.19,6.489
5,24-06-2011,3029,0,84.76,1.406,7.19,6.489
5,1/7/2011,3271,0,85.81,1.476,7.19,6.529
5,8/7/2011,3108,0,86.64,1.52,7.19,6.529
5,15-07-2011,2832,0,88.64,1.425,7.2,6.529
5,22-07-2011,2925,0,86.97,1.349,7.2,6.529
5,29-07-2011,2751,0,89.42,1.318,7.2,6.529
5,5/8/2011,3177,0,91.07,1.316,7.2,6.529
5,12/8/2011,2899,0,90.16,1.362,7.21,6.529
5,19-08-2011,3036,0,89.35,1.446,7.21,6.529
5,26-08-2011,3103,0,89.18,1.477,7.21,6.529
5,2/9/2011,3156,0,90.38,1.467,7.21,6.529
5,9/9/2011,3211,1,79.04,1.454,7.21,6.529
5,16-09-2011,2785,0,83.55,1.474,7.22,6.529
5,23-09-2011,2910,0,78.01,1.533,7.23,6.529
5,30-09-2011,2923,0,81.16,1.645,7.24,6.529
5,7/10/2011,3091,0,71.64,1.715,7.25,6.3
5,14-10-2011,2861,0,72.36,1.726,7.26,6.3
5,21-10-2011,3061,0,66.9,1.647,7.27,6.3
5,28-10-2011,3070,0,69.27,1.628,7.27,6.3
5,4/11/2011,3537,0,56.71,1.668,7.28,6.3
5,11/11/2011,3119,0,60.71,1.703,7.29,6.3
5,18-11-2011,3079,0,64.33,1.692,7.29,6.3
5,25-11-2011,5079,1,61.93,1.764,7.3,6.3
5,2/12/2011,3762,0,51.14,1.828,7.31,6.3
5,9/12/2011,3674,0,44.12,1.842,7.32,6.3
5,16-12-2011,3795,0,54.42,1.841,7.33,6.3
5,23-12-2011,4586,0,50.33,1.888,7.33,6.3
5,30-12-2011,3496,1,45.62,1.871,7.34,6.3
5,6/1/2012,3121,0,50.21,1.843,7.34,5.943
5,13-01-2012,2915,0,48.86,1.739,7.35,5.943
5,20-01-2012,2875,0,54.65,1.732,7.35,5.943
5,27-01-2012,2960,0,54.63,1.71,7.36,5.943
5,3/2/2012,3339,0,57.35,1.64,7.36,5.943
5,10/2/2012,3492,1,48.57,1.591,7.36,5.943
5,17-02-2012,3564,0,48.25,1.49,7.37,5.943
5,24-02-2012,3122,0,57.75,1.445,7.37,5.943
5,2/3/2012,3592,0,60.66,1.37,7.38,5.943
5,9/3/2012,3473,0,57.69,1.331,7.39,5.943
5,16-03-2012,3394,0,63.55,1.266,7.39,5.943
5,23-03-2012,3213,0,64.44,1.213,7.4,5.943
5,30-03-2012,3313,0,67.76,1.155,7.4,5.943
5,6/4/2012,4030,0,70.4,1.109,7.4,5.801
5,13-04-2012,3518,0,70.56,1.109,7.4,5.801
5,20-04-2012,3301,0,67.33,1.123,7.41,5.801
5,27-04-2012,3248,0,68.96,1.186,7.41,5.801
5,4/5/2012,3609,0,77.1,1.251,7.41,5.801
5,11/5/2012,3339,0,73.45,1.312,7.41,5.801
5,18-05-2012,3362,0,70.45,1.37,7.41,5.801
5,25-05-2012,3420,0,78.23,1.439,7.41,5.801
5,1/6/2012,3599,0,79.72,1.499,7.41,5.801
5,8/6/2012,3417,0,81.02,1.548,7.41,5.801
5,15-06-2012,3274,0,81.64,1.607,7.41,5.801
5,22-06-2012,3250,0,80.57,1.654,7.41,5.801
5,29-06-2012,3297,0,87.08,1.714,7.41,5.801
5,6/7/2012,3412,0,82.35,1.773,7.42,5.603
5,13-07-2012,3162,0,80.78,1.744,7.42,5.603
5,20-07-2012,3212,0,81.05,1.689,7.42,5.603
5,27-07-2012,3068,0,85.06,1.593,7.42,5.603
5,3/8/2012,3242,0,86.91,1.583,7.42,5.603
5,10/8/2012,3068,0,86.96,1.506,7.42,5.603
5,17-08-2012,3140,0,87.52,1.429,7.42,5.603
5,24-08-2012,3208,0,79.45,1.38,7.43,5.603
5,31-08-2012,3446,0,84.25,1.362,7.43,5.603
5,7/9/2012,3506,1,86.3,1.27,7.43,5.603
5,14-09-2012,2998,0,76.65,1.283,7.44,5.603
5,21-09-2012,3073,0,71.09,1.279,7.45,5.603
5,28-09-2012,3101,0,78.33,1.334,7.45,5.603
5,5/10/2012,3430,0,71.17,1.383,7.46,5.422
5,12/10/2012,3253,0,66.24,1.399,7.47,5.422
5,19-10-2012,3134,0,69.17,1.406,7.47,5.422
5,26-10-2012,3196,0,71.7,1.494,7.47,5.422
6,5/2/2010,16526,0,40.43,2.428,7.09,7.259
6,12/2/2010,16063,1,40.57,2.452,7.09,7.259
6,19-02-2010,15671,0,43.58,2.486,7.09,7.259
6,26-02-2010,14330,0,47.1,2.439,7.09,7.259
6,5/3/2010,16013,0,49.63,2.375,7.1,7.259
6,12/3/2010,15586,0,58.82,2.333,7.1,7.259
6,19-03-2010,16931,0,56.55,2.28,7.09,7.259
6,26-03-2010,14720,0,53.74,2.268,7.08,7.259
6,2/4/2010,17703,0,64.94,2.281,7.08,7.092
6,9/4/2010,16672,0,66.15,2.23,7.07,7.092
6,16-04-2010,15198,0,65.68,2.192,7.07,7.092
6,23-04-2010,15404,0,64.11,2.205,7.06,7.092
6,30-04-2010,14981,0,68.91,2.22,7.06,7.092
6,7/5/2010,16199,0,73.68,2.165,7.06,7.092
6,14-05-2010,15241,0,74.95,2.146,7.06,7.092
6,21-05-2010,15319,0,74.8,2.174,7.07,7.092
6,28-05-2010,16445,0,78.89,2.241,7.08,7.092
6,4/6/2010,18574,0,79.44,2.295,7.09,7.092
6,11/6/2010,16857,0,81.81,2.332,7.1,7.092
6,18-06-2010,16772,0,83.89,2.363,7.1,7.092
6,25-06-2010,16407,0,84.2,2.347,7.1,7.092
6,2/7/2010,17598,0,80.34,2.331,7.09,6.973
6,9/7/2010,16903,0,80.93,2.358,7.09,6.973
6,16-07-2010,15601,0,83.75,2.377,7.09,6.973
6,23-07-2010,15852,0,83.9,2.392,7.09,6.973
6,30-07-2010,15323,0,81.37,2.36,7.1,6.973
6,6/8/2010,16332,0,86.61,2.373,7.1,6.973
6,13-08-2010,15477,0,86.83,2.308,7.11,6.973
6,20-08-2010,15399,0,87.36,2.336,7.1,6.973
6,27-08-2010,14508,0,85.71,2.381,7.1,6.973
6,3/9/2010,15109,0,82.15,2.423,7.1,6.973
6,10/9/2010,14242,1,78.78,2.435,7.1,6.973
6,17-09-2010,13085,0,81.78,2.418,7.1,6.973
6,24-09-2010,12756,0,76.49,2.376,7.1,6.973
6,1/10/2010,13285,0,70.69,2.397,7.11,7.007
6,8/10/2010,13603,0,65.21,2.367,7.11,7.007
6,15-10-2010,13446,0,68.93,2.28,7.11,7.007
6,22-10-2010,13327,0,70.97,2.275,7.11,7.007
6,29-10-2010,13853,0,70.39,2.284,7.11,7.007
6,5/11/2010,15054,0,59.9,2.311,7.12,7.007
6,12/11/2010,14955,0,62.11,2.272,7.12,7.007
6,19-11-2010,15188,0,52.99,2.229,7.11,7.007
6,26-11-2010,22675,1,65.79,2.265,7.11,7.007
6,3/12/2010,16771,0,52.3,2.292,7.1,7.007
6,10/12/2010,18347,0,48.46,2.157,7.1,7.007
6,17-12-2010,20903,0,52.24,2.131,7.1,7.007
6,24-12-2010,27276,0,55.07,2.114,7.1,7.007
6,31-12-2010,14641,1,49.14,2.057,7.1,7.007
6,7/1/2011,13504,0,47.78,2.024,7.1,6.858
6,14-01-2011,13062,0,38.37,2.017,7.1,6.858
6,21-01-2011,12613,0,46.2,1.984,7.11,6.858
6,28-01-2011,12870,0,44.98,1.99,7.12,6.858
6,4/2/2011,15150,0,40.59,2.011,7.14,6.858
6,11/2/2011,14869,1,39.38,1.978,7.15,6.858
6,18-02-2011,15721,0,59.61,1.955,7.16,6.858
6,25-02-2011,14226,0,62.86,1.935,7.17,6.858
6,4/3/2011,15026,0,60.45,1.712,7.18,6.858
6,11/3/2011,14945,0,57.71,1.541,7.19,6.858
6,18-03-2011,16854,0,65.07,1.512,7.2,6.858
6,25-03-2011,14385,0,70.83,1.527,7.2,6.858
6,1/4/2011,14593,0,62.25,1.476,7.21,6.855
6,8/4/2011,15346,0,70.35,1.378,7.22,6.855
6,15-04-2011,14488,0,73.17,1.257,7.23,6.855
6,22-04-2011,16394,0,74.24,1.193,7.23,6.855
6,29-04-2011,14792,0,75.27,1.19,7.24,6.855
6,6/5/2011,15047,0,65.42,1.094,7.25,6.855
6,13-05-2011,14532,0,76.95,1.101,7.25,6.855
6,20-05-2011,13828,0,72.01,1.093,7.24,6.855
6,27-05-2011,15240,0,80.83,1.214,7.24,6.855
6,3/6/2011,17055,0,84.01,1.301,7.23,6.855
6,10/6/2011,15986,0,84.49,1.352,7.22,6.855
6,17-06-2011,16222,0,87.08,1.363,7.22,6.855
6,24-06-2011,15434,0,85.51,1.406,7.22,6.855
6,1/7/2011,16946,0,87,1.476,7.22,6.925
6,8/7/2011,17094,0,88.36,1.52,7.23,6.925
6,15-07-2011,15268,0,88.93,1.425,7.23,6.925
6,22-07-2011,15265,0,88.06,1.349,7.23,6.925
6,29-07-2011,14840,0,90.22,1.318,7.23,6.925
6,5/8/2011,16016,0,91.46,1.316,7.24,6.925
6,12/8/2011,14850,0,90.49,1.362,7.24,6.925
6,19-08-2011,14935,0,89.26,1.446,7.24,6.925
6,26-08-2011,14204,0,90.07,1.477,7.24,6.925
6,2/9/2011,14816,0,91.22,1.467,7.24,6.925
6,9/9/2011,14836,1,80.21,1.454,7.25,6.925
6,16-09-2011,13514,0,84.94,1.474,7.25,6.925
6,23-09-2011,13360,0,78.49,1.533,7.26,6.925
6,30-09-2011,13076,0,82.51,1.645,7.28,6.925
6,7/10/2011,14817,0,74.1,1.715,7.29,6.551
6,14-10-2011,13865,0,71.24,1.726,7.3,6.551
6,21-10-2011,14179,0,68.53,1.647,7.3,6.551
6,28-10-2011,14194,0,69.51,1.628,7.31,6.551
6,4/11/2011,15234,0,58.54,1.668,7.31,6.551
6,11/11/2011,15362,0,61.33,1.703,7.32,6.551
6,18-11-2011,15244,0,63.89,1.692,7.33,6.551
6,25-11-2011,22498,1,62.78,1.764,7.33,6.551
6,2/12/2011,16885,0,51.18,1.828,7.34,6.551
6,9/12/2011,19034,0,43.64,1.842,7.35,6.551
6,16-12-2011,20347,0,53.27,1.841,7.36,6.551
6,23-12-2011,26446,0,49.45,1.888,7.36,6.551
6,30-12-2011,15981,1,46.8,1.871,7.37,6.551
6,6/1/2012,13953,0,50.82,1.843,7.38,6.132
6,13-01-2012,13442,0,48.33,1.739,7.38,6.132
6,20-01-2012,13263,0,55.37,1.732,7.39,6.132
6,27-01-2012,13156,0,53.95,1.71,7.39,6.132
6,3/2/2012,14963,0,57.45,1.64,7.39,6.132
6,10/2/2012,16206,1,48.58,1.591,7.4,6.132
6,17-02-2012,16326,0,49.03,1.49,7.4,6.132
6,24-02-2012,14652,0,59.17,1.445,7.41,6.132
6,2/3/2012,15504,0,60.32,1.37,7.42,6.132
6,9/3/2012,15693,0,57.89,1.331,7.42,6.132
6,16-03-2012,17480,0,62.8,1.266,7.43,6.132
6,23-03-2012,14951,0,63.71,1.213,7.43,6.132
6,30-03-2012,15089,0,67.91,1.155,7.43,6.132
6,6/4/2012,18401,0,71.6,1.109,7.43,5.964
6,13-04-2012,16164,0,71.29,1.109,7.44,5.964
6,20-04-2012,14561,0,68.64,1.123,7.44,5.964
6,27-04-2012,14562,0,71.5,1.186,7.44,5.964
6,4/5/2012,15435,0,77.66,1.251,7.44,5.964
6,11/5/2012,15171,0,72.66,1.312,7.44,5.964
6,18-05-2012,15136,0,70.5,1.37,7.45,5.964
6,25-05-2012,16038,0,78.47,1.439,7.45,5.964
6,1/6/2012,16811,0,80.39,1.499,7.45,5.964
6,8/6/2012,16966,0,80.5,1.548,7.45,5.964
6,15-06-2012,16422,0,82.1,1.607,7.45,5.964
6,22-06-2012,16183,0,81.2,1.654,7.45,5.964
6,29-06-2012,16489,0,87.35,1.714,7.45,5.964
6,6/7/2012,18764,0,82.95,1.773,7.45,5.668
6,13-07-2012,15881,0,80.27,1.744,7.45,5.668
6,20-07-2012,15744,0,81.57,1.689,7.45,5.668
6,27-07-2012,15132,0,85.78,1.593,7.45,5.668
6,3/8/2012,16273,0,87.55,1.583,7.45,5.668
6,10/8/2012,15884,0,87.04,1.506,7.45,5.668
6,17-08-2012,15430,0,87.53,1.429,7.46,5.668
6,24-08-2012,15011,0,79.03,1.38,7.46,5.668
6,31-08-2012,15774,0,83.58,1.362,7.46,5.668
6,7/9/2012,16081,1,86.33,1.27,7.47,5.668
6,14-09-2012,13752,0,76.41,1.283,7.47,5.668
6,21-09-2012,14256,0,70.81,1.279,7.48,5.668
6,28-09-2012,13691,0,77.82,1.334,7.49,5.668
6,5/10/2012,15182,0,70.84,1.383,7.49,5.329
6,12/10/2012,14594,0,65.43,1.399,7.5,5.329
6,19-10-2012,14369,0,69.68,1.406,7.5,5.329
6,26-10-2012,14314,0,72.34,1.494,7.5,5.329
7,5/2/2010,4967,0,10.53,2.42,6.31,9.014
7,12/2/2010,5241,1,25.9,2.428,6.32,9.014
7,19-02-2010,5068,0,27.28,2.45,6.32,9.014
7,26-02-2010,4961,0,24.91,2.414,6.32,9.014
7,5/3/2010,4914,0,35.86,2.38,6.32,9.014
7,12/3/2010,4805,0,27.25,2.316,6.32,9.014
7,19-03-2010,5745,0,29.04,2.308,6.32,9.014
7,26-03-2010,5147,0,23.33,2.283,6.32,9.014
7,2/4/2010,5611,0,38.26,2.275,6.32,8.963
7,9/4/2010,4843,0,33.79,2.25,6.32,8.963
7,16-04-2010,4062,0,41.89,2.235,6.32,8.963
7,23-04-2010,4048,0,43.07,2.224,6.32,8.963
7,30-04-2010,3737,0,38.99,2.234,6.32,8.963
7,7/5/2010,3955,0,40.07,2.229,6.32,8.963
7,14-05-2010,3727,0,41.41,2.212,6.32,8.963
7,21-05-2010,3952,0,46.6,2.224,6.32,8.963
7,28-05-2010,4427,0,54.24,2.263,6.31,8.963
7,4/6/2010,5092,0,53.63,2.3,6.31,8.963
7,11/6/2010,4986,0,63.59,2.316,6.31,8.963
7,18-06-2010,4811,0,52.7,2.326,6.31,8.963
7,25-06-2010,5537,0,59.94,2.285,6.32,8.963
7,2/7/2010,5756,0,61.31,2.272,6.32,9.017
7,9/7/2010,5935,0,58,2.289,6.32,9.017
7,16-07-2010,5572,0,62.19,2.301,6.32,9.017
7,23-07-2010,5702,0,64.64,2.309,6.33,9.017
7,30-07-2010,6035,0,66.07,2.31,6.33,9.017
7,6/8/2010,6439,0,61.7,2.31,6.34,9.017
7,13-08-2010,5982,0,60.13,2.277,6.34,9.017
7,20-08-2010,5824,0,59.59,2.268,6.34,9.017
7,27-08-2010,5543,0,57.57,2.269,6.34,9.017
7,3/9/2010,5328,0,49.84,2.227,6.35,9.017
7,10/9/2010,5358,1,48.5,2.22,6.35,9.017
7,17-09-2010,4894,0,48.56,2.2,6.35,9.017
7,24-09-2010,4880,0,47.55,2.207,6.35,9.017
7,1/10/2010,4490,0,49.99,2.241,6.36,9.137
7,8/10/2010,4802,0,44.13,2.255,6.36,9.137
7,15-10-2010,4634,0,35.86,2.238,6.36,9.137
7,22-10-2010,4725,0,36.84,2.238,6.36,9.137
7,29-10-2010,4655,0,34.78,2.252,6.37,9.137
7,5/11/2010,4805,0,49.44,2.271,6.37,9.137
7,12/11/2010,5076,0,22.12,2.263,6.37,9.137
7,19-11-2010,4825,0,25.56,2.242,6.37,9.137
7,26-11-2010,8352,1,17.95,2.258,6.37,9.137
7,3/12/2010,5528,0,21.88,2.288,6.37,9.137
7,10/12/2010,5997,0,24.24,2.272,6.37,9.137
7,17-12-2010,7164,0,20.74,2.222,6.37,9.137
7,24-12-2010,10451,0,26.04,2.219,6.37,9.137
7,31-12-2010,7296,1,13.76,2.171,6.38,9.137
7,7/1/2011,6612,0,10.09,2.118,6.38,8.818
7,14-01-2011,5474,0,11.32,2.089,6.38,8.818
7,21-01-2011,5215,0,25.4,2.027,6.39,8.818
7,28-01-2011,5134,0,10.11,1.992,6.39,8.818
7,4/2/2011,5580,0,-2.06,1.989,6.39,8.818
7,11/2/2011,5599,1,10.24,1.963,6.4,8.818
7,18-02-2011,5724,0,17.3,1.949,6.4,8.818
7,25-02-2011,5467,0,17.46,1.899,6.4,8.818
7,4/3/2011,5514,0,21.84,1.768,6.4,8.818
7,11/3/2011,5590,0,20.7,1.628,6.4,8.818
7,18-03-2011,6350,0,27.69,1.594,6.4,8.818
7,25-03-2011,5591,0,25.69,1.586,6.41,8.818
7,1/4/2011,5134,0,24.83,1.539,6.41,8.595
7,8/4/2011,5006,0,30.64,1.468,6.41,8.595
7,15-04-2011,4234,0,27.79,1.389,6.41,8.595
7,22-04-2011,4666,0,31.84,1.364,6.42,8.595
7,29-04-2011,4104,0,26.79,1.337,6.42,8.595
7,6/5/2011,4070,0,26.54,1.265,6.42,8.595
7,13-05-2011,4141,0,36.61,1.233,6.43,8.595
7,20-05-2011,4247,0,36.16,1.172,6.43,8.595
7,27-05-2011,4572,0,37.51,1.205,6.43,8.595
